order_item_id,order_id,product_id,cantidad,precio_unitario
3225,1098,23,3,738.92
3226,1098,32,3,94.3
3227,1098,11,1,1259.32
3228,1098,17,2,299.78
3229,1099,5,2,790.16
3230,1099,28,2,963.02
3231,1100,24,3,368.76
3232,1101,15,3,1145.52
3233,1101,5,1,1230.96
3234,1101,17,3,378.47
3235,1101,33,2,837.85
3236,1101,37,3,177.89
3237,1102,49,3,793.89
3238,1102,24,1,363.94
3239,1103,12,3,469.13
3240,1104,24,3,390.1
3241,1104,31,3,974.85
3242,1104,49,2,969.08
3243,1105,6,3,947.33
3244,1105,27,2,310.66
3245,1105,21,2,715.49
3246,1105,9,3,668.64
3247,1106,40,1,423.88
3248,1106,23,2,1129.93
3249,1107,11,3,1326.57
3250,1107,22,1,1202.2
3251,1107,45,2,166.37
3252,1107,44,3,215.63
3253,1108,41,3,928.03
3254,1108,13,3,570.96
3255,1108,25,2,447.45
3256,1109,25,3,549.39
3257,1109,3,2,1133.64
3258,1109,49,3,1097.37
3259,1110,15,3,695.67
3260,1110,11,2,1089.8
3261,1110,31,1,766.69
3262,1110,18,3,1117.22
3263,1110,50,3,740.06
3264,1111,8,2,579.92
3265,1111,41,2,690.59
3266,1111,49,1,1044.43
3267,1111,48,1,793.61
3268,1111,35,1,442.78
3269,1112,13,3,420.82
3270,1112,8,3,701.96
3271,1112,7,1,818.15
3272,1113,37,3,154.62
3273,1114,50,3,905.61
3274,1115,2,1,866.32
3275,1115,37,2,156.77
3276,1116,43,3,1018.77
3277,1117,34,2,1389.06
3278,1117,5,1,911.42
3279,1117,46,1,813.15
3280,1117,17,1,336.09
3281,1118,48,1,611.39
3282,1118,44,2,306.4
3283,1118,28,1,737.77
3284,1118,29,2,196.57
3285,1119,28,1,1076.92
3286,1119,8,3,547.98
3287,1119,41,2,1279.02
3288,1119,40,3,432.08
3289,1119,20,1,361.76
3290,1120,21,1,1367.0
3291,1121,40,1,495.09
3292,1121,18,3,846.78
3293,1121,10,2,805.51
3294,1121,49,3,1236.05
3295,1122,10,3,869.17
3296,1122,26,3,547.95
3297,1122,17,2,303.38
3298,1122,5,2,907.52
3299,1122,4,2,718.31
3300,1123,8,2,802.97
3301,1124,26,3,582.38
3302,1124,48,1,735.68
3303,1125,34,1,1393.97
3304,1125,17,1,311.28
3305,1125,16,2,791.52
3306,1125,11,1,839.92
3307,1125,32,1,90.85
3308,1126,48,1,646.33
3309,1126,13,2,538.87
3310,1127,45,1,178.3
3311,1128,33,1,748.37
3312,1128,31,1,833.77
3313,1128,15,1,1281.31
3314,1128,20,2,556.69
3315,1129,49,3,1193.69
3316,1129,29,1,359.68
3317,1129,1,2,125.31
3318,1129,21,3,715.26
3319,1130,47,1,139.72
3320,1130,13,1,452.06
3321,1130,20,2,513.26
3322,1131,40,1,437.91
3323,1131,37,3,179.74
3324,1131,31,2,1165.06
3325,1131,16,1,1063.32
3326,1131,21,3,1037.26
3327,1132,40,2,753.06
3328,1132,25,2,710.96
3329,1133,24,3,393.34
3330,1134,23,3,886.22
3331,1134,42,2,629.29
3332,1134,32,3,122.37
3333,1134,39,3,526.03
3334,1135,43,3,1041.81
3335,1135,20,1,647.58
3336,1136,41,1,1278.88
3337,1136,20,3,636.21
3338,1136,28,2,702.03
3339,1136,13,2,490.15
3340,1137,6,3,1148.57
3341,1137,25,1,608.44
3342,1138,2,2,1039.82
3343,1138,15,2,1100.28
3344,1138,7,2,535.23
3345,1138,9,1,470.47
3346,1139,4,3,597.15
3347,1140,16,2,903.05
3348,1140,2,2,1179.89
3349,1140,14,3,394.77
3350,1140,21,3,1357.98
3351,1141,17,2,316.62
3352,1141,32,2,91.42
3353,1141,30,2,775.26
3354,1141,33,3,828.17
3355,1142,12,2,362.89
3356,1142,31,3,1140.45
3357,1142,20,2,426.55
3358,1142,25,1,516.71
3359,1143,31,1,1072.96
3360,1143,19,1,796.98
3361,1143,20,2,380.23
3362,1144,25,3,658.47
3363,1144,29,1,370.93
3364,1144,40,2,446.37
3365,1144,30,2,765.75
3366,1145,18,2,932.81
3367,1145,1,2,111.25
3368,1145,7,3,510.72
3369,1145,5,2,1180.04
3370,1146,49,1,646.23
3371,1147,4,2,814.97
3372,1147,18,1,741.78
3373,1148,33,3,494.34
3374,1148,35,3,397.51
3375,1149,23,3,874.63
3376,1149,35,1,416.93
3377,1149,18,1,1071.83
3378,1149,34,2,1135.77
3379,1150,33,3,704.53
3380,1150,25,1,634.61
3381,1150,26,3,909.95
3382,1150,46,3,926.78
3383,1151,28,3,616.11
3384,1151,30,3,632.12
3385,1152,10,1,754.44
3386,1153,11,3,947.63
3387,1153,41,1,897.53
3388,1153,6,1,1014.48
3389,1154,43,1,1118.38
3390,1154,41,3,987.02
3391,1154,25,3,492.85
3392,1155,1,1,211.16
3393,1155,9,1,730.56
3394,1156,33,2,531.29
3395,1156,21,1,1355.45
3396,1156,8,2,791.42
3397,1157,48,1,599.58
3398,1157,43,3,1099.52
3399,1157,39,1,638.02
3400,1158,1,2,210.71
3401,1158,16,1,1157.41
3402,1159,14,2,264.06
3403,1159,33,3,555.5
3404,1159,12,1,443.94
3405,1159,50,2,1196.51
3406,1160,32,3,120.76
3407,1160,10,3,535.12
3408,1160,13,3,399.9
3409,1160,8,2,778.51
3410,1160,26,2,596.49
3411,1161,26,3,760.13
3412,1162,10,3,1005.13
3413,1162,26,2,701.01
3414,1163,19,2,862.48
3415,1163,36,2,238.63
3416,1164,1,3,138.97
3417,1164,31,3,716.29
3418,1164,26,1,580.25
3419,1164,45,1,169.96
3420,1165,15,1,1251.36
3421,1166,10,2,728.9
3422,1167,18,2,1141.64
3423,1167,30,2,750.74
3424,1167,40,2,775.44
3425,1167,6,1,611.1
3426,1167,10,2,589.1
3427,1168,47,1,97.59
3428,1169,7,3,614.13
3429,1169,25,1,547.22
3430,1169,18,3,791.57
3431,1170,30,2,741.9
3432,1170,2,3,1062.1
3433,1171,23,1,672.98
3434,1172,27,1,198.71
3435,1172,42,2,888.1
3436,1172,14,2,381.36
3437,1173,18,3,1011.34
3438,1173,17,2,301.82
3439,1173,47,2,169.1
3440,1173,42,2,730.8
3441,1173,22,2,1253.36
3442,1174,32,1,89.88
3443,1174,3,2,1329.8
3444,1174,6,1,821.08
3445,1174,10,1,889.18
3446,1175,46,3,957.77
3447,1175,19,3,1306.73
3448,1176,14,1,378.25
3449,1176,11,2,714.96
3450,1176,48,2,844.39
3451,1177,8,2,594.05
3452,1177,11,1,1343.87
3453,1177,5,2,1166.55
3454,1178,14,2,346.7
3455,1179,38,3,845.03
3456,1179,34,1,934.13
3457,1180,10,1,714.79
3458,1180,12,1,366.39
3459,1180,25,1,616.83
3460,1181,25,1,401.1
3461,1181,45,3,160.85
3462,1181,30,3,812.51
3463,1181,6,2,829.78
3464,1181,15,3,755.84
3465,1182,24,2,352.79
3466,1182,49,2,1087.38
3467,1182,45,3,187.14
3468,1182,9,2,698.15
3469,1183,1,2,205.9
3470,1183,41,3,1178.44
3471,1184,8,1,496.04
3472,1185,47,3,123.31
3473,1185,36,1,185.37
3474,1185,32,2,128.24
3475,1185,15,3,1169.09
3476,1185,27,3,174.92
3477,1186,33,1,586.21
3478,1187,24,2,392.54
3479,1187,40,3,575.59
3480,1187,23,3,933.48
3481,1187,28,2,764.15
3482,1188,34,3,1310.07
3483,1188,43,3,793.99
3484,1189,48,2,703.15
3485,1189,50,1,1134.1
3486,1189,13,2,373.09
3487,1190,46,2,892.17
3488,1190,44,2,282.85
3489,1191,21,3,1149.72
3490,1191,5,2,1122.16
3491,1191,24,1,311.95
3492,1191,30,1,550.43
3493,1191,2,2,997.87
3494,1192,30,2,591.55
3495,1192,44,2,224.74
3496,1192,8,2,577.88
3497,1192,2,3,1321.26
3498,1192,29,2,255.38
3499,1193,13,1,450.69
3500,1194,48,2,811.47
3501,1194,2,3,1211.62
3502,1194,25,2,445.49
3503,1194,43,3,1266.79
3504,1194,24,2,292.53
3505,1195,42,2,699.01
3506,1195,29,2,274.83
3507,1196,48,2,822.91
3508,1196,18,2,843.52
3509,1196,14,1,377.79
3510,1196,33,3,810.6
3511,1196,34,2,821.93
3512,1197,4,1,729.77
3513,1198,7,2,824.02
3514,1198,5,3,805.24
3515,1198,2,2,1153.28
3516,1198,44,2,279.62
3517,1198,25,2,563.23
3518,1199,14,3,440.73
3519,1199,31,3,1127.95
3520,1200,36,3,160.82
3521,1200,31,1,733.53
3522,1201,37,3,124.16
3523,1201,42,3,890.97
3524,1201,38,2,495.31
3525,1201,50,2,1324.94
3526,1201,29,1,334.56
3527,1202,34,1,980.97
3528,1202,24,3,452.04
3529,1202,4,1,870.14
3530,1202,46,2,957.94
3531,1202,45,1,161.35
3532,1203,16,3,1240.48
3533,1203,42,2,637.21
3534,1203,40,1,738.61
3535,1203,10,3,985.74
3536,1203,4,1,817.66
3537,1204,36,2,220.9
3538,1204,37,3,131.48
3539,1204,4,1,652.58
3540,1205,18,3,1230.03
3541,1205,3,3,1262.44
3542,1205,10,2,997.8
3543,1205,13,2,365.5
3544,1205,19,3,1346.71
3545,1206,28,3,1014.99
3546,1206,38,2,719.09
3547,1206,29,1,357.94
3548,1206,49,3,953.47
3549,1206,5,3,939.68
3550,1207,18,1,1371.75
3551,1207,46,3,847.0
3552,1207,41,3,1125.64
3553,1207,43,1,883.81
3554,1207,20,2,522.33
3555,1208,19,1,1084.43
3556,1208,11,3,793.72
3557,1208,49,3,866.53
3558,1208,15,3,1334.98
3559,1208,36,2,168.56
3560,1209,33,3,843.9
3561,1209,50,3,1222.58
3562,1209,47,3,151.86
3563,1210,5,2,1271.61
3564,1210,15,1,784.93
3565,1210,33,1,616.73
3566,1211,33,3,549.74
3567,1211,15,3,1160.45
3568,1212,43,2,1231.77
3569,1213,16,1,1273.71
3570,1213,49,1,950.85
3571,1213,15,2,1011.76
3572,1213,40,1,759.63
3573,1213,41,2,955.09
3574,1214,15,1,1131.37
3575,1214,1,1,170.84
3576,1214,33,1,446.8
3577,1214,36,1,138.34
3578,1214,24,1,462.53
3579,1215,12,1,327.4
3580,1215,29,3,201.46
3581,1215,45,2,165.16
3582,1216,44,1,293.38
3583,1216,3,1,840.92
3584,1216,20,2,499.07
3585,1216,13,1,338.15
3586,1217,8,3,740.11
3587,1218,46,1,836.4
3588,1219,11,3,1321.66
3589,1219,49,2,1216.96
3590,1219,27,3,294.08
3591,1220,1,1,186.73
3592,1220,25,3,647.39
3593,1220,15,2,802.19
3594,1220,32,3,127.68
3595,1221,50,1,945.4
3596,1221,41,2,923.74
3597,1221,7,3,815.94
3598,1221,6,1,1143.82
3599,1222,2,3,1085.78
3600,1223,9,3,668.45
3601,1223,26,2,872.19
3602,1223,34,2,965.57
3603,1223,45,3,160.61
3604,1224,35,3,381.32
3605,1224,36,1,218.58
3606,1225,48,1,477.1
3607,1225,18,1,738.51
3608,1225,3,2,1102.38
3609,1226,43,3,714.55
3610,1226,27,1,345.53
3611,1226,47,3,121.88
3612,1226,22,1,797.67
3613,1227,13,3,479.27
3614,1227,30,3,488.44
3615,1228,49,3,801.07
3616,1228,23,1,946.74
3617,1228,14,2,358.17
3618,1228,30,3,773.88
3619,1229,2,3,829.21
3620,1230,17,3,437.29
3621,1230,27,1,271.04
3622,1230,9,1,707.49
3623,1230,45,3,132.47
3624,1231,9,3,714.76
3625,1231,27,1,280.49
3626,1231,5,3,789.42
3627,1231,6,3,887.94
3628,1232,31,2,831.22
3629,1232,22,3,763.57
3630,1232,38,3,668.1
3631,1232,47,1,159.01
3632,1232,33,2,772.41
3633,1233,42,2,484.6
3634,1233,16,1,864.37
3635,1233,33,3,660.43
3636,1234,38,1,587.14
3637,1234,28,2,714.74
3638,1234,21,3,802.92
3639,1234,19,3,1053.02
3640,1234,25,3,432.84
3641,1235,44,1,305.79
3642,1235,50,3,920.52
3643,1235,49,3,952.15
3644,1236,9,3,482.96
3645,1236,45,1,204.44
3646,1236,39,2,602.25
3647,1236,10,3,661.4
3648,1236,33,3,790.44
3649,1237,12,3,296.66
3650,1237,35,2,396.41
3651,1237,27,2,257.71
3652,1237,45,1,203.39
3653,1238,13,2,507.48
3654,1238,22,2,1455.74
3655,1238,8,3,645.23
3656,1239,41,2,695.12
3657,1239,46,2,899.37
3658,1239,17,1,371.83
3659,1239,4,2,559.3
3660,1239,47,1,147.78
3661,1240,31,1,703.3
3662,1240,37,2,141.02
3663,1240,18,1,833.12
3664,1241,33,3,715.39
3665,1241,36,1,157.73
3666,1241,20,1,441.86
3667,1241,31,1,953.67
3668,1241,24,3,457.27
3669,1242,26,1,657.62
3670,1243,21,1,1334.67
3671,1243,7,2,912.78
3672,1243,25,2,615.93
3673,1244,41,3,1336.09
3674,1244,47,2,88.28
3675,1244,39,1,650.57
3676,1244,28,2,1036.88
3677,1245,12,1,429.37
3678,1246,27,1,252.29
3679,1246,11,2,1102.5
3680,1246,26,1,606.62
3681,1246,34,1,777.8
3682,1246,8,2,548.4
3683,1247,36,2,152.03
3684,1247,24,3,400.38
3685,1247,49,3,886.89
3686,1247,40,2,446.45
3687,1247,29,3,221.93
3688,1248,20,3,534.6
3689,1248,45,1,203.11
3690,1248,22,2,786.18
3691,1248,6,3,605.78
3692,1248,8,3,662.71
3693,1249,28,3,813.06
3694,1249,24,1,449.94
3695,1250,39,1,467.11
3696,1250,44,3,288.57
3697,1250,24,2,372.46
3698,1250,49,1,958.74
3699,1250,27,2,299.19
3700,1251,19,1,1308.26
3701,1251,6,3,845.24
3702,1251,1,1,196.02
3703,1251,21,1,1317.34
3704,1252,47,2,86.37
3705,1252,34,1,963.62
3706,1252,3,2,1252.67
3707,1252,37,3,123.55
3708,1253,19,3,1290.99
3709,1254,6,2,620.99
3710,1254,3,2,1325.86
3711,1254,35,2,372.08
3712,1254,26,3,637.74
3713,1255,4,1,640.22
3714,1255,47,3,102.99
3715,1255,33,3,845.83
3716,1255,25,1,399.72
3717,1255,48,3,480.62
3718,1256,26,3,668.02
3719,1256,8,1,599.68
3720,1256,11,3,701.13
3721,1256,10,2,603.61
3722,1257,5,2,1050.8
3723,1257,46,3,1092.34
3724,1257,3,3,1022.64
3725,1258,1,3,215.37
3726,1258,17,3,382.45
3727,1258,22,1,902.02
3728,1258,33,2,785.37
3729,1259,18,3,1373.12
3730,1259,12,1,456.92
3731,1259,30,3,767.71
3732,1259,46,1,932.89
3733,1260,38,1,931.25
3734,1260,28,1,711.79
3735,1261,27,3,180.6
3736,1262,19,2,949.9
3737,1262,49,1,907.47
3738,1262,14,3,367.43
3739,1262,3,2,849.92
3740,1262,32,3,114.94
3741,1263,39,3,612.64
3742,1264,23,2,612.86
3743,1265,42,1,815.35
3744,1265,28,3,1068.29
3745,1265,40,2,819.09
3746,1265,4,1,793.96
3747,1265,3,2,755.79
3748,1266,11,1,1107.85
3749,1267,6,2,955.34
3750,1268,38,2,801.29
3751,1268,17,1,421.25
3752,1268,32,2,152.07
3753,1269,20,3,551.59
3754,1269,49,3,703.0
3755,1270,5,3,1206.41
3756,1271,18,3,965.49
3757,1271,30,3,678.01
3758,1271,8,2,542.81
3759,1271,28,2,562.0
3760,1271,41,2,1194.43
3761,1272,4,1,945.45
3762,1273,22,3,1139.17
3763,1273,26,1,506.08
3764,1273,48,2,617.01
3765,1273,24,2,355.81
3766,1274,48,3,825.02
3767,1274,31,1,963.24
3768,1274,41,3,929.2
3769,1274,39,3,524.54
3770,1274,38,1,765.61
3771,1275,41,3,1202.18
3772,1275,34,2,1442.72
3773,1275,37,1,97.97
3774,1276,40,2,761.3
3775,1276,43,1,672.92
3776,1276,16,1,779.37
3777,1276,6,1,694.89
3778,1276,24,2,469.61
3779,1277,13,1,332.19
3780,1277,18,1,734.96
3781,1278,25,2,522.75
3782,1279,43,1,1113.31
3783,1279,42,2,598.65
3784,1279,3,3,835.79
3785,1279,44,2,257.92
3786,1280,29,1,328.0
3787,1280,24,1,295.8
3788,1280,41,1,1135.29
3789,1280,25,3,713.75
3790,1280,4,3,585.72
3791,1281,47,2,112.75
3792,1281,16,3,746.79
3793,1281,41,2,1293.18
3794,1281,45,2,173.51
3795,1282,12,2,335.39
3796,1282,33,1,721.76
3797,1282,23,1,931.77
3798,1282,2,1,1221.37
3799,1283,39,1,617.17
3800,1284,1,1,174.61
3801,1284,16,2,894.07
3802,1284,6,2,721.59
3803,1285,15,1,1115.78
3804,1285,33,2,726.76
3805,1285,38,1,939.65
3806,1285,34,2,1327.49
3807,1285,3,3,809.86
3808,1286,23,1,851.27
3809,1287,29,1,273.07
3810,1287,23,1,567.99
3811,1287,48,3,833.97
3812,1287,17,2,371.99
3813,1287,26,2,870.82
3814,1288,29,1,285.24
3815,1289,9,3,618.68
3816,1289,31,2,620.4
3817,1290,24,1,505.59
3818,1291,8,2,697.19
3819,1291,26,2,695.6
3820,1292,22,3,997.15
3821,1292,16,2,982.34
3822,1292,17,1,446.21
3823,1292,41,3,1216.27
3824,1293,45,2,196.41
3825,1293,19,3,727.06
3826,1294,50,1,1090.95
3827,1294,10,2,761.93
3828,1295,23,2,750.82
3829,1295,29,1,358.35
3830,1296,39,1,587.76
3831,1296,44,3,333.28
3832,1296,30,3,409.51
3833,1297,16,1,1186.52
3834,1297,39,2,486.01
3835,1297,38,1,520.58
3836,1297,6,3,680.72
3837,1298,18,2,1199.69
3838,1298,11,1,1141.66
3839,1298,23,2,654.16
3840,1299,27,1,214.23
3841,1299,11,3,856.87
3842,1300,14,1,438.6
3843,1301,7,3,532.52
3844,1301,48,3,714.97
3845,1301,34,3,876.25
3846,1302,28,1,625.24
3847,1302,19,3,1341.05
3848,1302,48,3,889.43
3849,1302,34,1,1422.3
3850,1303,11,1,990.72
3851,1303,7,2,764.49
3852,1303,38,3,675.44
3853,1303,4,1,566.98
3854,1303,2,1,1213.94
3855,1304,37,3,179.41
3856,1304,44,2,245.33
3857,1304,42,2,824.33
3858,1304,40,1,753.17
3859,1304,20,2,461.3
3860,1305,42,1,835.49
3861,1305,10,1,578.59
3862,1306,50,1,1099.85
3863,1306,24,3,319.1
3864,1307,29,1,327.18
3865,1307,1,1,180.95
3866,1307,40,2,537.11
3867,1308,33,1,651.63
3868,1309,46,3,712.26
3869,1309,17,1,431.98
3870,1309,8,1,846.71
3871,1309,47,3,144.63
3872,1309,24,1,470.8
3873,1310,16,2,1089.48
3874,1311,38,3,693.8
3875,1311,7,1,919.87
3876,1311,23,2,642.33
3877,1312,34,3,904.18
3878,1312,11,3,1143.11
3879,1313,46,3,1089.5
3880,1313,3,2,1210.84
3881,1313,35,2,339.16
3882,1313,38,2,970.97
3883,1314,9,1,733.2
3884,1314,49,3,1039.21
3885,1314,34,2,1405.6
3886,1314,46,1,1170.35
3887,1315,43,3,1270.18
3888,1316,48,3,526.62
3889,1317,43,2,1145.51
3890,1317,30,1,732.24
3891,1318,42,2,691.52
3892,1318,37,2,99.12
3893,1319,40,3,734.92
3894,1319,7,1,881.01
3895,1320,40,3,591.65
3896,1320,5,2,708.13
3897,1320,49,3,1166.95
3898,1320,8,1,689.91
3899,1320,35,2,316.77
3900,1321,48,1,518.28
3901,1322,36,3,268.71
3902,1322,45,3,168.1
3903,1323,33,2,585.18
3904,1323,29,3,357.71
3905,1323,15,1,1328.16
3906,1323,32,1,143.69
3907,1324,17,3,469.02
3908,1325,19,2,1028.28
3909,1325,46,2,1129.41
3910,1325,10,1,918.0
3911,1325,48,2,794.78
3912,1326,10,3,673.01
3913,1326,32,1,114.9
3914,1326,44,1,325.68
3915,1326,47,1,122.66
3916,1327,9,3,424.47
3917,1328,12,3,416.27
3918,1328,27,2,331.5
3919,1329,50,3,1155.29
3920,1329,15,3,1021.12
3921,1329,31,3,1081.64
3922,1329,47,3,131.83
3923,1329,35,1,248.96
3924,1330,4,3,543.82
3925,1330,25,2,753.43
3926,1330,39,3,586.57
3927,1330,7,1,753.46
3928,1330,36,1,197.64
3929,1331,16,1,1456.83
3930,1331,24,3,333.69
3931,1332,19,2,1123.3
3932,1332,20,3,566.89
3933,1332,42,1,767.6
3934,1332,31,3,975.59
3935,1333,8,2,557.17
3936,1333,40,3,582.23
3937,1333,14,1,328.93
3938,1333,4,1,480.3
3939,1334,32,2,101.74
3940,1334,35,1,339.11
3941,1334,11,3,806.95
3942,1335,50,2,1077.13
3943,1336,10,2,969.23
3944,1336,5,3,710.47
3945,1336,22,3,896.25
3946,1337,33,2,628.2
3947,1338,37,3,173.76
3948,1338,23,3,1122.87
3949,1338,33,1,830.82
3950,1338,5,1,846.43
3951,1339,12,1,368.07
3952,1339,16,1,918.53
3953,1340,30,1,644.38
3954,1340,23,2,856.47
3955,1340,41,1,911.63
3956,1340,1,1,162.43
3957,1341,8,2,503.75
3958,1341,46,2,679.21
3959,1342,22,2,1089.19
3960,1342,35,3,334.74
3961,1342,38,3,901.78
3962,1343,12,1,407.23
3963,1343,3,2,873.79
3964,1343,49,2,1067.18
3965,1343,4,1,492.02
3966,1343,19,1,1389.21
3967,1344,49,2,666.04
3968,1344,25,2,630.55
3969,1344,21,3,1048.34
3970,1345,21,1,1318.54
3971,1345,14,2,302.56
3972,1345,26,3,811.59
3973,1345,31,3,1142.05
3974,1346,40,3,734.53
3975,1346,35,3,246.39
3976,1346,30,3,671.83
3977,1347,41,2,1075.32
3978,1347,3,3,882.84
3979,1347,38,2,506.99
3980,1347,10,1,820.9
3981,1348,22,1,890.88
3982,1348,26,3,616.32
3983,1348,44,1,219.07
3984,1349,47,1,162.31
3985,1349,31,1,828.66
3986,1350,30,1,767.9
3987,1350,42,1,559.97
3988,1350,7,2,901.11
3989,1350,48,3,600.61
3990,1351,17,1,461.71
3991,1352,24,2,324.25
3992,1352,37,2,128.43
3993,1352,1,2,184.46
3994,1353,14,2,235.61
3995,1353,22,2,1224.67
3996,1354,5,3,1175.44
3997,1354,29,3,243.46
3998,1354,37,2,104.88
3999,1354,9,2,485.25
4000,1354,2,1,1071.3
4001,1355,14,1,324.79
4002,1355,40,2,581.86
4003,1355,50,3,968.84
4004,1355,2,1,1295.31
4005,1356,11,2,763.32
4006,1356,3,1,1033.64
4007,1357,12,3,532.66
4008,1357,18,2,1194.51
4009,1358,6,2,677.08
4010,1358,42,2,643.43
4011,1358,17,3,373.99
4012,1358,44,1,322.03
4013,1359,16,2,1157.08
4014,1359,22,3,924.02
4015,1359,5,2,1024.76
4016,1359,47,2,141.46
4017,1359,31,2,866.44
4018,1360,47,3,141.12
4019,1360,13,3,347.29
4020,1360,21,2,789.4
4021,1360,8,1,749.43
4022,1361,2,2,916.9
4023,1361,23,1,838.04
4024,1361,16,1,864.57
4025,1362,28,3,1016.21
4026,1362,1,2,179.38
4027,1363,14,3,248.02
4028,1364,11,3,702.27
4029,1364,7,3,920.04
4030,1365,49,1,1252.33
4031,1365,33,1,638.74
4032,1366,13,3,334.72
4033,1366,29,1,227.34
4034,1367,16,2,1052.2
4035,1367,3,2,790.25
4036,1367,23,3,1086.96
4037,1367,15,3,782.15
4038,1368,37,3,126.49
4039,1368,15,3,806.13
4040,1368,33,3,653.82
4041,1368,17,1,312.45
4042,1368,49,1,1259.64
4043,1369,21,2,1124.88
4044,1369,8,3,761.52
4045,1369,2,1,929.97
4046,1369,41,2,1109.36
4047,1369,10,1,891.72
4048,1370,43,1,787.68
4049,1371,37,1,142.38
4050,1371,27,1,254.97
4051,1371,44,3,230.67
4052,1371,6,2,735.34
4053,1372,39,3,716.35
4054,1372,5,2,1055.0
4055,1372,29,2,328.22
4056,1373,17,2,371.57
4057,1373,42,2,691.62
4058,1373,38,2,824.53
4059,1374,39,1,570.93
4060,1374,38,3,696.42
4061,1374,5,1,937.99
4062,1375,29,1,220.31
4063,1375,36,3,218.21
4064,1375,30,1,594.16
4065,1375,9,1,485.02
4066,1376,5,3,1066.6
4067,1376,39,3,602.1
4068,1376,47,3,132.32
4069,1376,20,3,593.32
4070,1376,19,3,1105.24
4071,1377,5,2,1301.34
4072,1378,14,2,351.82
4073,1379,14,2,278.61
4074,1379,19,3,1055.32
4075,1379,46,3,1137.49
4076,1379,33,1,831.58
4077,1380,32,2,126.71
4078,1380,50,1,1240.07
4079,1380,21,1,1270.71
4080,1381,8,2,803.53
4081,1381,31,3,1094.22
4082,1382,36,1,139.43
4083,1382,12,3,504.68
4084,1382,8,3,864.07
4085,1382,35,3,232.84
4086,1382,48,3,709.63
4087,1383,32,2,160.87
4088,1384,1,3,123.06
4089,1384,14,1,308.22
4090,1384,35,2,342.08
4091,1384,16,3,902.76
4092,1385,33,3,835.57
4093,1385,3,1,1339.11
4094,1385,15,1,1179.06
4095,1386,36,2,246.17
4096,1387,29,2,350.5
4097,1387,1,2,152.64
4098,1387,13,2,470.75
4099,1388,8,1,528.47
4100,1388,33,2,751.33
4101,1388,38,3,741.04
4102,1388,12,1,338.88
4103,1388,45,3,161.74
4104,1389,10,2,733.3
4105,1389,9,2,564.9
4106,1389,29,3,320.65
4107,1390,27,3,296.67
4108,1390,39,1,704.35
4109,1390,6,3,950.5
4110,1391,16,2,870.78
4111,1391,20,3,379.73
4112,1392,11,1,1147.89
4113,1392,24,2,470.94
4114,1393,28,3,889.43
4115,1393,3,1,933.01
4116,1393,34,1,1033.15
4117,1394,35,2,375.11
4118,1394,11,2,1244.42
4119,1394,44,1,253.19
4120,1395,22,3,747.25
4121,1395,47,2,113.16
4122,1395,2,2,1312.71
4123,1396,40,3,609.81
4124,1396,4,3,716.18
4125,1396,31,2,1004.06
4126,1396,48,2,490.76
4127,1396,46,1,866.61
4128,1397,23,3,774.25
4129,1397,31,2,810.02
4130,1397,25,1,490.67
4131,1397,34,3,1001.16
4132,1398,40,2,816.38
4133,1398,12,2,296.03
4134,1399,48,1,688.52
4135,1399,19,3,1128.45
4136,1399,45,1,179.09
4137,1400,31,3,984.04
4138,1400,35,1,231.2
4139,1400,10,2,949.62
4140,1400,3,3,977.88
4141,1401,31,1,647.21
4142,1401,6,3,1105.22
4143,1401,39,3,651.36
4144,1402,30,3,558.75
4145,1402,14,2,280.89
4146,1402,38,3,915.12
4147,1403,24,3,502.52
4148,1403,4,2,851.72
4149,1403,9,2,472.88
4150,1403,28,3,889.76
4151,1403,18,2,848.46
4152,1404,48,2,520.49
4153,1404,4,2,898.57
4154,1404,36,1,220.22
4155,1404,30,2,463.4
4156,1405,36,1,203.33
4157,1405,41,3,1324.44
4158,1405,47,1,114.15
4159,1405,45,3,181.44
4160,1405,50,1,684.37
4161,1406,36,2,143.95
4162,1406,21,3,922.57
4163,1406,25,1,693.69
4164,1406,20,2,443.0
4165,1407,39,2,667.7
4166,1407,43,3,1009.76
4167,1407,49,3,890.77
4168,1407,30,1,557.18
4169,1407,35,1,369.14
4170,1408,15,2,1267.35
4171,1408,20,3,480.23
4172,1408,10,1,1061.26
4173,1408,38,2,732.0
4174,1409,17,3,377.49
4175,1409,7,1,753.37
4176,1409,18,1,772.04
4177,1409,39,2,424.03
4178,1409,37,3,104.26
4179,1410,32,3,125.89
4180,1410,20,1,535.46
4181,1410,30,3,501.32
4182,1410,42,2,546.58
4183,1410,10,1,1028.19
4184,1411,25,2,632.43
4185,1411,46,2,814.86
4186,1411,38,1,871.8
4187,1412,15,1,866.43
4188,1412,27,2,339.56
4189,1413,24,2,391.95
4190,1413,40,2,747.18
4191,1413,22,1,981.96
4192,1413,44,2,189.11
4193,1413,3,2,1250.09
4194,1414,39,3,697.2
4195,1414,5,3,1200.33
4196,1414,2,3,1178.75
4197,1414,6,1,1165.74
4198,1415,44,1,236.36
4199,1416,47,1,92.48
4200,1416,17,3,281.05
4201,1416,26,3,839.24
4202,1416,48,1,680.49
4203,1416,14,2,245.28
4204,1417,17,2,390.51
4205,1417,28,2,1080.05
4206,1417,6,1,1022.23
4207,1418,39,2,599.68
4208,1418,21,1,1284.2
